;doc_title;entry_type_num;reg_sent;sim_sent;ter;reg_label_count;sim_label_count;reg_labels;sim_labels;pov_change;verb_tense_change;passive_active_sub;reg_prox_used;sim_prox_used;simple_synonym;word2phrase;phrase2word;phrase2phrase;source_used;target_used;deleting_info;removal;summarization;percent_deleted_unused;token_length_ratio;is_adding;examples;explanations;percent_added_unused;pron_explicitation;number_moved_words_ooo;num_svo_ooo;sentence_split;nbchars_ratio;reg_nbchars;sim_nbchars;levsim;wordrank_ratio;reg_wordrank;sim_wordrank;deptree_depth_ratio;deptree_type;reg_depth;sim_depth
42;Gahil intro self;1.0;I finally get a chance to tell you a little bit about myself.;Now I can to tell you a little bit about myself.;0.3571428571428571;{'C': 10, 'D': 4};{'A': 2, 'C': 10};['C', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;0;0;0;[9, 10];[];1;0;0;0.2857142857142857;1.1666666666666667;0;0;0;0.0;;[];0.0;0;1.2894736842105263;49;38;16.0;0.9880132116824428;-7.863238096225;-7.768983125675;1.25;1;[5];[4]
43;Gahil intro self;1.0;Again, my name is Gha'il Rhodes Benjamin, performance spoken-word artist.;My name is Gha'il Rhodes Benjamin, I am an artist who performs with words.;0.6666666666666666;{'D': 4, 'C': 8, 'R': 2, 'M': 1};{'C': 11, 'A': 5};['D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'R', 'D', 'D', 'R', 'M', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'A', 'C', 'A', 'C', 'C'];0;0;0;[];[];6;0;0;0;[3, 9, 10, 11, 12, 13];[];1;0;0;0.4;0.9375;0;0;0;0.1875;;[];0.0;0;1.0491803278688525;64;61;38.0;1.0133403299812096;-10.83347940445;-10.978001594550001;0.8;1;[4];[5]
44;Gahil intro self;2.0;This piece, written and performed by me, is titled Global Libations.;The piece that I will perform for you now is a piece that I wrote. I call this work Global Libations.;1.2857142857142858;{'R': 6, 'M': 1, 'D': 4, 'C': 3};{'C': 10, 'A': 13};['R', 'M', 'D', 'R', 'D', 'R', 'R', 'R', 'D', 'R', 'D', 'C', 'C', 'C'];['C', 'A', 'A', 'C', 'A', 'C', 'C', 'A', 'A', 'C', 'A', 'C', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C'];-1;2;1;[1, 3, 5, 9];[5, 14];5;0;0;0;[1, 2, 5, 8, 10];[];1;0;0;0.42857142857142855;0.6086956521739131;1;0;0;0.4782608695652174;0.0;[];0.0;1;0.7160493827160493;58;81;57.0;0.9205668205740064;-9.546626567825001;-8.78830766675;1.6666666666666667;3;[5];[4, 2]
45;Gahil intro self;2.0;It's a memorial for the gone but not forgotten, the heroes and the sheroes that are no longer with us, gone from our dinner tables, from our neighborhoods, from our lives, leaving behind husbands, wives children, grandparents, elders, gone.;I wrote this in memory of the people who died and are no longer with us but we do not forget them. It is in memory of brave men and women who passed away. Who are not with us anymore. They are gone. They are not with us at dinner, and they are not with us in the neighborhood. They are not in our lives anymore. They had husbands and wifes, they had children and grandparents, and now they are gone.;1.48;{'R': 6, 'D': 28, 'M': 8, 'C': 8};{'C': 22, 'A': 69};['R', 'D', 'R', 'R', 'D', 'D', 'D', 'D', 'M', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'M', 'M', 'M', 'D', 'M', 'D', 'D', 'C', 'D', 'D', 'D', 'D', 'R', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'C', 'D', 'R', 'C', 'D', 'C', 'C', 'D', 'D', 'M', 'C'];['C', 'A', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'A', 'C', 'A', 'A', 'A', 'C', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C'];-1;1;-1;[9];[20];14;0;0;0;[3, 6, 9, 23, 27, 31, 35, 37, 38, 39, 42, 44, 46, 48];[];1;0;0;0.62;0.5494505494505495;1;0;0;0.7142857142857143;1.0;[not, gone];0.0;1;0.6332288401253918;202;319;235.0;0.8310342452533975;-9.35306835175;-7.7727200985;1.2962962962962963;3;[5];[8, 6, 2, 1, 4, 3, 3]
46;Gahil intro self;1.0;Global Libations.;Global Libations.;0.0;{'C': 3};{'C': 3};['C', 'C', 'C'];['C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;16;16;0.0;1.0;-15.8222851753;-15.8222851753;1.0;1;[1];[1]
47;Gahil intro zazel;1.0;Zazel O'Garra, founder and artistic director of ZCO Dance Project, is a force to be reckoned with.;Zazel O'Garra is the founder and artistic director of ZCO Dance Project. She is a very strong and important woman.;0.45;{'C': 13, 'D': 7};{'C': 13, 'A': 9};['C', 'C', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'C'];-1;0;1;[16];[];4;0;0;0;[3, 5, 6, 14];[];0;0;0;0.2;0.9090909090909091;1;0;0;0.4090909090909091;0.0;[];0.0;0;0.8631578947368421;82;95;36.0;0.9668569233155858;-12.410031318649999;-11.998724699;1.4285714285714286;3;[5];[4, 3]
48;Gahil intro zazel;1.0;She's a powerful force in the artistic industry.;She is a powerful artist.;0.6;{'R': 3, 'C': 3, 'D': 4};{'C': 6};['R', 'R', 'C', 'C', 'D', 'D', 'D', 'R', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];4;0;0;0;[3, 4, 7, 8];[];1;0;0;0.7;1.6666666666666667;0;0;0;0.0;0.0;[];0.0;0;1.9523809523809523;41;21;26.0;0.9708697921190973;-9.72596812245;-9.442648649199999;2.0;1;[4];[2]
49;Gahil intro zazel;1.0;Nothing can slow her down. Nothing can pull her back.;Nothing can slow her down.;0.5;{'C': 6, 'D': 6};{'C': 6};['C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];3;0;0;0;[0, 2, 6];[];1;0;0;0.5;2.0;0;0;0;0.0;0.0;[];0.0;0;2.0;44;22;27.0;0.9445100139044568;-9.431697845425;-8.908333063125001;1.0;2;[1, 1];[1]
50;Gahil intro zazel;1.0;Nothing can hold Zazel down.;Nothing can slow her down. Nothing can stop her.;1.1666666666666667;{'C': 4, 'R': 1, 'D': 1};{'C': 5, 'A': 6};['C', 'C', 'R', 'D', 'C', 'C'];['C', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'C'];-1;0;0;[];[];2;0;0;0;[0, 2];[];1;0;0;0.3333333333333333;0.5454545454545454;1;0;0;0.45454545454545453;0.0;[];0.0;0;0.6;24;40;30.0;0.9250779072905135;-9.5899412632;-8.8714427948;1.0;3;[1];[1, 1]
51;Gahil intro zazel;1.0;She is dynamite.;She has so much energy.;1.0;{'R': 2, 'D': 1, 'C': 1};{'C': 3, 'A': 3};['R', 'R', 'D', 'C'];['C', 'C', 'A', 'A', 'A', 'C'];0;0;0;[];[];0;0;0;0;[];[];1;0;0;0.75;0.6666666666666666;1;0;0;0.5;0.0;[];0.0;0;0.7368421052631579;14;19;15.0;0.8124647434962501;-9.52103686335;-7.735506772999999;0.3333333333333333;1;[1];[3]
52;Gahil intro zazel;1.0;Her dancers defy gravity.;Her dancers jump so high (in the air).;1.6;{'C': 3, 'R': 1, 'D': 1};{'C': 4, 'A': 7};['C', 'C', 'R', 'D', 'C'];['C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];1;0;0;0;[1];[];1;0;0;0.4;0.45454545454545453;0;0;1;0.09090909090909091;0.0;[];0.0;0;0.7096774193548387;22;31;21.0;0.7070179937222146;-13.5488595963;-9.579287529;0.6666666666666666;1;[2];[3]
53;Gahil intro zazel;1.0;They move through space and time effortlessly.;When they move it looks so easy.;0.875;{'C': 3, 'D': 5};{'A': 5, 'C': 3};['C', 'C', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'C', 'C', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];1;0;0;0;[1];[];1;0;0;0.625;1.0;1;0;0;0.5;0.0;[];0.0;0;1.5384615384615385;40;26;32.0;0.9325709364404393;-8.710923910150001;-8.12355446815;1.5;1;[3];[2]
54;Gahil intro zazel;1.0;It's as if they can never stop.;It looks like they can never stop.;0.3333333333333333;{'R': 3, 'D': 1, 'C': 5};{'C': 8};['R', 'R', 'R', 'D', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[7];[];1;0;0;0.4444444444444444;1.125;0;0;0;0.0;0.0;[];0.0;0;0.8928571428571429;25;28;8.0;1.2319933664269307;-5.9366269112;-7.31388497355;1.0;1;[2];[2]
55;Gahil intro zazel;1.0;Their sheer determination defies all odds.;They just keep on moving even when it looks impossible.;1.4285714285714286;{'D': 6, 'C': 1};{'A': 10, 'C': 1};['D', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];1;0;0;0;[2];[];1;0;0;0.8571428571428571;0.6363636363636364;1;0;0;0.9090909090909091;0.0;[];0.0;0;0.8043478260869565;37;46;39.0;0.6590355282312739;-11.972013473499999;-7.8899822235;0.6666666666666666;1;[2];[3]
56;Gahil intro zazel;2.0;"In this new piece, titled ""We the People"", choreographed by Wendy Powell, you'll get a chance to see what I'm talking about.";"The name of their new dance is ""We the People"" the person who created the dance is Wendy Powell. Now you will see them.";0.8;{'D': 20, 'C': 10};{'A': 18, 'C': 10};['D', 'D', 'C', 'D', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'D', 'D', 'D', 'D', 'D', 'C'];['A', 'A', 'A', 'A', 'C', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'A', 'C'];-1;0;0;[];[];4;0;0;0;[3, 5, 21, 23];[];1;0;0;0.6666666666666666;1.0714285714285714;1;0;0;0.6071428571428571;1.0;"[""]";0.0;1;1.0729166666666667;103;96;86.0;1.0223342436572485;-8.071289300924999;-8.2515554428;2.0;3;[6];[5, 1]
57;Gahil intro zazel;5.0;So move all your furniture out of the way.;"
";1.0;{'D': 10};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;34;0;;0.0;-7.083604097399999;0.0;0.0;0;[4];[]
58;Gahil intro zazel;6.0;"
";So make sure you have a lot of room to move.;12.0;{};{'A': 12};[];['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A'];-1;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;0.0;1;0;0;0.0;0.0;[];0.0;0;0.0;0;34;;;0.0;-7.1678922176499995;;0;[];[5]
59;Gahil intro zazel;1.0;Put your hands in the air.;Put your hands in the air.;0.0;{'C': 7};{'C': 7};['C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];2;1;0;0;[0, 2, 5];[];0;0;0;0.0;1.0;0;0;0;0.0;0.0;[];0.0;0;1.0;21;21;0.0;1.0;-9.29718112945;-9.29718112945;1.0;1;[3];[3]
60;Gahil intro zazel;1.0;Get ready.;Get ready.;0.0;{'C': 3};{'C': 3};['C', 'C', 'C'];['C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;9;9;0.0;1.0;-9.424302101150001;-9.424302101150001;1.0;1;[1];[1]
61;Gahil intro zazel;1.0;ZCO Dance Project is coming to you right now.;ZCO Dance Project is starting right now.;0.3;{'C': 7, 'R': 1, 'D': 2};{'C': 8};['C', 'C', 'C', 'C', 'R', 'D', 'D', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];1;0;0;[];[];2;1;0;0;[4, 7, 8];[];1;0;0;0.3;1.25;0;0;0;0.0;0.0;[];0.0;0;1.088235294117647;37;34;12.0;1.081428664161409;-11.114092349975;-12.0190980434;1.0;1;[2];[2]
62;Gahil intro zazel;1.0;Go, ZCO.;Go, ZCO.;0.0;{'C': 4};{'C': 4};['C', 'C', 'C', 'C'];['C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;7;7;0.0;1.0;-11.87844109535;-11.87844109535;1.0;1;[1];[1]
63;In conversation with Corey Hill and Andrea Dalzel;1.0;Hi, Andrea.;Hi Andrea.;0.25;{'C': 3, 'D': 1};{'C': 3};['C', 'D', 'C', 'C'];['C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.3333333333333333;0;0;0;0.0;;[];0.0;0;1.1111111111111112;10;9;1.0;1.0759638133564846;-10.963132381425;-11.79593372345;1.0;1;[1];[1]
64;In conversation with Corey Hill and Andrea Dalzel;1.0;Welcome to Disability Night platform.;Welcome to Disability Night.;0.1666666666666666;{'C': 5, 'D': 1};{'C': 5};['C', 'C', 'C', 'C', 'D', 'C'];['C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[0];[];0;0;0;0.0;1.2;0;0;0;0.0;;[];0.0;0;1.32;33;25;9.0;1.0124850517036434;-11.114441871674998;-11.2532062531;1.3333333333333333;1;[4];[3]
65;In conversation with Corey Hill and Andrea Dalzel;1.0;Thank you so much for coming today.;Thank you very much for coming.;0.25;{'C': 6, 'R': 1, 'D': 1};{'C': 7};['C', 'C', 'R', 'C', 'C', 'C', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[5];[];0;0;0;0.0;1.1428571428571428;0;0;0;0.0;;[];0.0;0;1.1153846153846154;29;26;10.0;0.9047834307490844;-8.492011070250001;-7.6834309101;1.5;1;[3];[2]
66;In conversation with Corey Hill and Andrea Dalzel;1.0;We're very honored to have you.;We’re glad you are here.;0.75;{'R': 2, 'D': 5, 'C': 1};{'C': 3, 'A': 4};['R', 'R', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];0;0;0;0;[];[];1;0;0;0.875;1.1428571428571428;1;0;0;0.5714285714285714;;[];0.0;0;1.3;26;20;19.0;1.1840671438702957;-7.049966216075;-8.34763336185;1.0;1;[3];[3]
67;In conversation with Corey Hill and Andrea Dalzel;1.0;You're known as the seated nurse.;You are called “the seated nurse”.;0.5;{'R': 3, 'D': 1, 'C': 4};{'C': 7, 'A': 2};['R', 'R', 'R', 'D', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'A', 'C', 'C', 'C', 'A', 'C'];0;0;0;[];[];0;0;0;0;[];[];1;0;0;0.5;0.8888888888888888;0;0;0;0.0;;[];0.0;0;0.9655172413793104;28;29;12.0;1.0016971231867664;-9.795524835575;-9.8121490479;1.5;1;[3];[2]
68;In conversation with Corey Hill and Andrea Dalzel;2.0;Could you give us a little bit of a back story about yourself and about your disability?;Can you tell us about yourself? And why they call you the seated nurse?;0.7777777777777778;{'R': 4, 'D': 11, 'C': 3};{'C': 7, 'A': 9};['R', 'R', 'R', 'R', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C', 'C', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];-1;0;0;[];[];5;0;0;0;[2, 6, 9, 10, 12];[];1;0;0;0.8333333333333334;1.125;1;0;0;0.5625;;[];0.0;1;1.2413793103448276;72;58;60.0;1.0707239213315782;-7.7023152113;-8.247053146375;3.5;3;[7];[2, 2]
69;In conversation with Corey Hill and Andrea Dalzel;5.0;- So about me?;"
";1.0;{'D': 5};{};['D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;11;0;;0.0;-5.9068088531;0.0;0.0;0;[1];[]
70;In conversation with Corey Hill and Andrea Dalzel;1.0;Yes, I'm the seated nurse.;Yes, I am called the seated nurse.;0.25;{'C': 7, 'R': 1};{'C': 8, 'A': 1};['C', 'C', 'C', 'R', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C'];0;0;-1;[];[];1;0;0;0;[1];[];0;0;0;0.0;0.8888888888888888;0;0;0;0.0;;[];0.0;0;0.7857142857142857;22;28;9.0;0.9335483670350022;-9.002457141875;-8.4042291641;1.0;1;[2];[2]
71;In conversation with Corey Hill and Andrea Dalzel;4.0;I'm the first registered nurse here in New York City to graduate out of nursing school and be a wheelchair user at the same time. And my little backstory is that I also have transverse myelitis.;I am the first person in New York City to become a nurse also use a wheelchair. I am using a wheelchair because I have a desease.;0.6410256410256411;{'C': 4, 'R': 1, 'D': 24, 'M': 10};{'C': 15, 'A': 14};['C', 'R', 'C', 'C', 'D', 'M', 'D', 'M', 'M', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'C', 'C', 'A', 'C', 'C', 'A', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];7;0;0;0;[5, 12, 15, 20, 21, 24, 25];[];1;0;0;0.5641025641025641;1.3448275862068966;1;0;0;0.3793103448275862;0.0;[nurse, I, also];0.0;1;1.5436893203883495;159;103;107.0;0.8734042660231497;-10.0491657257;-8.7769842148;1.125;1;[6, 3];[5, 3]
72;In conversation with Corey Hill and Andrea Dalzel;2.0;I was diagnosed at the age of five and completely stopped walking when I was 12 years old.;It started when I was five years old. I stopped walking when I was 12 years old.;0.4736842105263158;{'C': 12, 'D': 7};{'A': 7, 'C': 12};['C', 'C', 'D', 'D', 'D', 'D', 'D', 'C', 'D', 'D', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['A', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];-1;0;1;[0, 1];[];3;0;0;0;[5, 11, 17];[];1;0;0;0.3684210526315789;1.0;1;0;0;0.3684210526315789;;[I, was];0.0;1;1.140625;73;64;33.0;0.8761058518520399;-9.2067017555;-8.066045284249999;1.25;3;[5];[4, 4]
73;In conversation with Corey Hill and Andrea Dalzel;1.0;- Wow.;Wow.;0.3333333333333333;{'D': 1, 'C': 2};{'C': 2};['D', 'C', 'C'];['C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.5;0;0;0;0.0;;[];0.0;0;1.25;5;4;2.0;1.0434048783268934;-7.30300593375;-7.619992017725;1.0;1;[1];[1]
74;In conversation with Corey Hill and Andrea Dalzel;1.0;You're a very gifted, talented person.;You are a very talented person.;0.3333333333333333;{'C': 6, 'R': 1, 'D': 2};{'C': 7};['C', 'R', 'C', 'C', 'D', 'D', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;1;0;0;[4, 6];[];1;0;0;0.2222222222222222;1.2857142857142858;0;0;0;0.0;;[];0.0;0;1.2692307692307692;33;26;10.0;0.9485803142648194;-7.7270765305;-7.32975268365;1.0;1;[3];[3]
75;In conversation with Corey Hill and Andrea Dalzel;1.0;I've known you for a long time.;I have known you for a long time.;0.1111111111111111;{'C': 8, 'R': 1};{'C': 9};['C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;1;0;0;[7];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;0.9615384615384616;25;26;3.0;0.967421656334823;-6.5930113792;-6.3782219887;1.0;1;[3];[3]
76;In conversation with Corey Hill and Andrea Dalzel;1.0;You've also been Miss Wheelchair New York.;You won the Ms. Wheelchair New York contest.;0.5555555555555556;{'R': 1, 'D': 4, 'C': 4};{'C': 5, 'A': 4};['R', 'D', 'D', 'D', 'D', 'C', 'C', 'C', 'C'];['C', 'A', 'A', 'A', 'C', 'C', 'C', 'A', 'C'];0;0;0;[];[];0;0;0;0;[];[];1;0;0;0.5555555555555556;1.0;1;0;0;0.3333333333333333;;[];0.0;0;0.972972972972973;36;37;20.0;1.0324125570774652;-10.7273864746;-11.075088501;0.75;1;[3];[4]
77;In conversation with Corey Hill and Andrea Dalzel;1.0;What made you want to become a nurse?;Why did you want to be a nurse?;0.3333333333333333;{'D': 1, 'R': 2, 'C': 6};{'A': 1, 'C': 8};['D', 'R', 'C', 'C', 'C', 'R', 'C', 'C', 'C'];['A', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];1;0;0;0.2222222222222222;1.0;0;0;0;0.0;;[];0.0;0;1.25;30;24;9.0;0.9046346175755448;-7.3998990059;-6.6942048073;1.3333333333333333;1;[4];[3]
78;In conversation with Corey Hill and Andrea Dalzel;1.0;- I actually didn't always want to be a nurse.;I did not always want to be a nurse.;0.25;{'D': 2, 'C': 9, 'R': 1};{'C': 10};['D', 'C', 'D', 'C', 'R', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];1;0;0;0;[0];[];0;0;0;0.0;1.2;0;0;0;0.0;;[];0.0;0;1.3214285714285714;37;28;13.0;0.9716711385001756;-6.8108481169;-6.6179045439;1.0;1;[3];[3]
79;In conversation with Corey Hill and Andrea Dalzel;1.0;I think a long time ago, we had spoken about representation and what that meant to us, right?;We talked about different jobs a long time ago.;0.8095238095238095;{'R': 1, 'D': 16, 'C': 4};{'C': 5, 'A': 5};['R', 'D', 'C', 'C', 'C', 'C', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];['C', 'A', 'A', 'A', 'A', 'C', 'C', 'C', 'C', 'A'];0;0;0;[];[];5;2;0;0;[1, 3, 4, 9, 11, 15, 19];[];0;0;0;0.09523809523809523;2.1;1;0;0;0.4;;[];0.0;0;1.9487179487179487;76;39;67.0;1.0686181466418465;-7.5448923111;-8.0626088381;1.6666666666666667;1;[5];[3]
80;In conversation with Corey Hill and Andrea Dalzel;2.0;And I didn't see people that look like nurses that look like me as a nurse-- not as a woman, not as a woman of color, but as a woman that had a disability.;I did not see any nurses with disabilities, who looked like me. There were women, and women of color, but not with disabilities, so I did not think about being a nurse.;0.7631578947368421;{'D': 19, 'C': 5, 'R': 6, 'M': 8};{'C': 19, 'A': 19};['D', 'C', 'C', 'R', 'C', 'D', 'D', 'D', 'D', 'C', 'D', 'R', 'M', 'M', 'D', 'M', 'R', 'D', 'D', 'D', 'R', 'M', 'D', 'D', 'D', 'R', 'M', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'C'];['C', 'C', 'C', 'C', 'A', 'C', 'A', 'C', 'A', 'A', 'C', 'C', 'C', 'A', 'A', 'A', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'C', 'C'];0;1;0;[7];[10];6;0;0;0;[4, 7, 11, 20, 25, 32];[];1;0;0;0.5526315789473685;1.0;1;0;0;0.42105263157894735;;[a, ,];0.0;1;0.8905109489051095;122;137;112.0;0.9822314631105401;-6.9298704863000005;-6.8067368269249995;2.4;3;[12];[6, 4]
81;In conversation with Corey Hill and Andrea Dalzel;5.0;We don't see ourselves in nursing, so it wasn't something that I had always thought of.;"
";1.0;{'D': 20};{};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'];[];1;0;0;[];[];0;0;0;0;[];[];0;1;0;0.0;0.0;0;0;0;0.0;0.0;[];0.0;0;;72;0;;0.0;-7.0087579489;0.0;0.0;0;[5];[]
82;In conversation with Corey Hill and Andrea Dalzel;1.0;I wanted to be a doctor.;I wanted to be a doctor.;0.0;{'C': 7};{'C': 7};['C', 'C', 'C', 'C', 'C', 'C', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.0;1.0;0;0;0;0.0;;[];0.0;0;1.0;19;19;0.0;1.0;-6.7775142193;-6.7775142193;1.0;1;[3];[3]
83;In conversation with Corey Hill and Andrea Dalzel;1.0;I actually wanted to be a lawyer before that.;I also wanted to be a lawyer.;0.3;{'C': 7, 'R': 1, 'D': 2};{'C': 8};['C', 'R', 'C', 'C', 'C', 'C', 'C', 'D', 'D', 'C'];['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'];0;0;0;[];[];0;0;0;0;[];[];0;0;0;0.2;1.25;0;0;0;0.0;;[];0.0;0;1.608695652173913;37;23;18.0;1.0067770862595546;-7.230214357374999;-7.27921414375;1.3333333333333333;1;[4];[3]
84;In conversation with Corey Hill and Andrea Dalzel;2.0;And in trying to get towards where I really wanted to be in life, I really thought about giving back and being of service to someone else.;I thought about what I really wanted to do. I wanted to help other people.;0.7931034482758621;{'D': 21, 'M': 7, 'C': 1};{'C': 8, 'A': 9};['D', 'D', 'D', 'D', 'D', 'D', 'D', 'M', 'M', 'M', 'M', 'D', 'D', 'D', 'D', 'M', 'D', 'M', 'M', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C'];['C', 'C', 'C', 'A', 'C', 'C', 'C', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C'];0;0;0;[];[];6;0;1;0;[2, 5, 13, 19, 20, 24, 26, 27];[];1;0;0;0.6896551724137931;1.7058823529411764;1;0;0;0.47058823529411764;;[I, thought, about];0.0;1;1.8666666666666667;112;60;89.0;0.8771714748893;-7.5742006302;-6.6438727379;2.2857142857142856;3;[8];[4, 3]
